0.0 -2.0 4.0
0.05 -1.818258631 3.32545232085
0.1 -1.66322183095 2.90830255424
0.15 -1.52486483364 2.64646989405
0.2 -1.39688182681 2.48695763504
0.25 -1.27495942909 2.40042114496
0.3 -1.15590748878 2.37004803876
0.35 -1.03718147694 2.3862053924
0.4 -0.916600470328 2.44364194241
0.45 -0.792171484909 2.539882643
0.5 -0.661978731547 2.67415876857
0.55 -0.524121195259 2.84649288806
0.6 -0.376698084374 3.05665484663
0.65 -0.217855221532 3.30272426713
0.7 -0.0459183867581 3.57901238477
0.75 0.140350184217 3.87321672482
0.8 0.341338148248 4.16307970593
0.85 0.556011510909 4.41371161768
0.9 0.781274937691 4.57807271669
0.95 1.01150644258 4.60401013184
1.0 1.23865262085 4.44955915262
1.05 1.45322375174 4.10225632215
1.1 1.6461271029 3.59114419803
1.15 1.81067644 2.98076938382
1.2 1.94384890955 2.34863127035
1.25 2.04628278639 1.76016003835
1.3 2.12126582861 1.25484654825
1.35 2.17338908042 0.846227546353
1.4 2.20742967664 0.529783830693
1.45 2.22767853548 0.291934163779
1.5 2.23766421938 0.116598124757
1.55 2.24012917106 -0.0111988997123
1.6 2.23712791599 -0.103886541324
1.65 2.23016323067 -0.171129426831
1.7 2.22031758828 -0.220150358688
1.75 2.20836328761 -0.256216630918
1.8 2.19484816719 -0.283112450483
1.85 2.18015953393 -0.303533037895
1.9 2.16457062693 -0.319389610536
1.95 2.14827386859 -0.332035616864
2.0 2.1314044359 -0.342430365094
2.05 2.11405688299 -0.351255609443
2.1 2.09629684641 -0.358997950517
2.15 2.07816926173 -0.36600667428
2.2 2.05970415792 -0.372534418937
2.25 2.04092073461 -0.378765691795
2.3 2.02183023755 -0.384836916804
2.35 2.00243798921 -0.390850572523
2.4 1.98274482147 -0.396885198304
2.45 1.96274808474 -0.403002513147
2.5 1.94244235434 -0.409252511235
2.55 1.92181992009 -0.415677142853
2.6 1.9008711178 -0.422312998274
2.65 1.87958454519 -0.429193294443
2.7 1.85794719146 -0.436349374024
2.75 1.83594450101 -0.44381186578
2.8 1.81356038476 -0.451611607629
2.85 1.79077719013 -0.459780418762
2.9 1.76757563508 -0.468351773826
2.95 1.74393470949 -0.477361418129
3.0 1.71983154674 -0.486847963776
3.05 1.69524126483 -0.496853494455
3.1 1.67013677716 -0.507424177504
3.15 1.64448857402 -0.518610969211
3.2 1.61826446004 -0.530470358495
3.25 1.59142927329 -0.543065182638
3.3 1.56394451369 -0.556465650565
3.35 1.53576796823 -0.570750400161
3.4 1.50685325913 -0.586007770359
3.45 1.47714931832 -0.602337290422
3.5 1.44659978437 -0.619851402783
3.55 1.41514230988 -0.638677463728
3.6 1.38270776501 -0.65896007589
3.65 1.34921928895 -0.680863890171
3.7 1.31459123143 -0.704576760138
3.75 1.27872788843 -0.730313564015
3.8 1.2415220466 -0.758320610657
3.85 1.20285328527 -0.788880807017
3.9 1.16258600027 -0.822319668547
3.95 1.12056710384 -0.859012269073
4.0 1.07662335177 -0.899391207624
4.05 1.03055825962 -0.94395558348
4.1 0.98214849394 -0.993281052336
4.15 0.931139814045 -1.0480304211
4.2 0.87724243514 -1.10896449995
4.25 0.820125872793 -1.17695201747
4.3 0.759413346141 -1.25297678685
4.35 0.694675971719 -1.33813869925
4.4 0.625427141432 -1.43364377397
4.45 0.551117850306 -1.54077455594
4.5 0.471134260728 -1.66082823407
4.55 0.384799514556 -1.7950039731
4.6 0.291383011124 -1.94421243245
4.65 0.190121851699 -2.10877288416
4.7 0.0802610795949 -2.28795760239
4.75 -0.0388787198497 -2.47934870035
4.8 -0.167796781321 -2.67800384308
4.85 -0.306662339187 -2.8755073484
4.9 -0.455118885589 -3.05913506412
4.95 -0.612058327038 -3.21158198355
5.0 -0.77540908708 -3.31191193496
5.05 -0.942016220805 -3.33837013495
5.1 -1.10771284186 -3.27315890519
5.15 -1.26766023212 -3.10811563452
5.2 -1.41694804875 -2.84898906966
5.25 -1.55131944304 -2.51582600259
5.3 -1.6677951606 -2.13861888997
5.35 -1.7649931536 -1.74995869646
5.4 -1.84307379644 -1.37795890822
5.45 -1.903395826 -1.04204025781
5.5 -1.94804977408 -0.752176027174
5.55 -1.97942057692 -0.51056994978
