0.0 1.0 2.0
0.05 1.09844149015 1.93151076685
0.1 1.1925507017 1.82709941388
0.15 1.28061507493 1.69059363744
0.2 1.36118160916 1.52843917896
0.25 1.43316778536 1.34883272699
0.3 1.49592107547 1.16058032118
0.35 1.54922071102 0.971975096548
0.4 1.59322920198 0.789944768434
0.45 1.62841090962 0.619593313781
0.5 1.65543755642 0.464126216403
0.55 1.67509758288 0.325057631518
0.6 1.6882201633 0.202568421024
0.65 1.69561846353 0.0959021661218
0.7 1.69805201076 0.00372400503553
0.75 1.6962052611 -0.0755932094502
0.8 1.6906784479 -0.143763182142
0.85 1.68198688324 -0.202452278822
0.9 1.67056545404 -0.253201791426
0.95 1.65677594804 -0.297390830616
1.0 1.64091550957 -0.336225927221
1.05 1.6232251715 -0.370746940052
1.1 1.60389784336 -0.401841836397
1.15 1.58308544548 -0.430265505667
1.2 1.56090506716 -0.456659563142
1.25 1.53744414402 -0.481571467942
1.3 1.51276473055 -0.505472047097
1.35 1.4869069251 -0.52877114662
1.4 1.45989156568 -0.551831392952
1.45 1.43172228762 -0.57498023761
1.5 1.4023870124 -0.598520522946
1.55 1.3718589228 -0.62273982094
1.6 1.34009703596 -0.647918989269
1.65 1.30704633151 -0.674340013285
1.7 1.27263750243 -0.702293509568
1.75 1.23678634123 -0.732086139765
1.8 1.1993927493 -0.764048138111
1.85 1.16033936503 -0.798541155203
1.9 1.1194897853 -0.83596666152
1.95 1.07668635116 -0.876774967874
2.0 1.03174746412 -0.921475033053
2.05 0.984464393708 -0.970645025243
2.1 0.934597539072 -1.02494347111
2.15 0.881872128078 -1.08512053948
2.2 0.825973367229 -1.15202854306
2.25 0.766541115643 -1.22663003226
2.3 0.70316427545 -1.31000057193
2.35 0.635375267619 -1.40332164543
2.4 0.562645244388 -1.5078562435
2.45 0.484381200279 -1.62489559868
2.5 0.399926813102 -1.755659864
2.55 0.308569867006 -1.90112874115
2.6 0.209560588378 -2.0617689281
2.65 0.102146967322 -2.23712014944
2.7 -0.0143648834413 -2.42520292056
2.75 -0.140515945569 -2.62173549284
2.8 -0.276556496642 -2.81921344402
2.85 -0.422262305673 -3.00603677648
2.9 -0.576716058771 -3.16607511982
2.95 -0.738090278321 -3.27927893126
3.0 -0.903501187883 -3.32400120763
3.05 -1.06902870528 -3.28129962209
3.1 -1.22998830189 -3.14047467368
3.15 -1.38147065901 -2.90382033846
3.2 -1.51904522411 -2.58804826688
3.25 -1.6394190815 -2.22104089058
3.3 -1.74083496434 -1.83506449644
3.35 -1.82310312095 -1.45946585648
3.4 -1.88731782182 -1.11571861244
3.45 -1.93541176296 -0.815899607423
3.5 -1.96970767144 -0.563882715999
3.55 -1.99256737415 -0.357801354064
3.6 -2.00616920536 -0.192564387241
3.65 -2.01239836718 -0.0618019987213
3.7 -2.01281683282 0.0408922488859
